"","timestamp","axis1","axis2","axis3","Activity"
"1",-1.51162063963738,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"2",-1.51129664306058,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"3",-1.51097264648377,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"4",-1.51064864990696,-0.454306618816113,-0.683616883885804,-0.739033658512876,"Sitting"
"5",-1.51032465333015,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"6",-1.51000065675334,1.64345456298497,1.06876405538396,1.59091475869325,"Walking"
"7",-1.50967666017653,-0.454306618816113,-0.653704264723305,-0.749806207337475,"Sitting"
"8",-1.50935266359972,0.511297042558474,1.36664388787718,1.66786153601182,"Walking"
"9",-1.50902866702291,1.36756780259224,0.512887882614176,2.54505479744345,"Walking"
"10",-1.5087046704461,-0.377671407595908,-0.357070791361851,-0.477414615629757,"Walking"
"11",-1.50838067386929,-0.413434506165337,-0.565212766367577,-0.55282245740195,"Walking"
"12",-1.50805667729248,-0.401172872370104,-0.479213986275391,-0.309670641075287,"Walking"
"13",-1.50773268071567,-0.283665548499123,-0.269825652137894,-0.174244312994614,"Walking"
"14",-1.50740868413886,-0.372562393514561,-0.610081695111326,-0.585140103875747,"Walking"
"15",-1.50708468756205,-0.454306618816113,-0.683616883885804,-0.734416851873762,"Sitting"
"16",-1.50676069098524,-0.196812309116223,-0.444315930585808,-0.400467838311193,"Walking"
"17",-1.50643669440843,-0.208052140095187,-0.30846278522279,0.0781411166102774,"Walking"
"18",-1.50611269783162,-0.445110393469689,-0.676138729095179,-0.705177076492708,"Sitting"
"19",-1.50578870125481,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"20",-1.505464704678,-0.206008534462648,-0.297245553036852,-0.172705377448242,"Walking"
"21",-1.50514070810119,-0.32249405551736,-0.519097478492057,-0.175783248540985,"Walking"
"22",-1.50481671152438,-0.454306618816113,-0.666167856041013,-0.749806207337475,"Sitting"
"23",-1.50449271494757,-0.454306618816113,-0.682370524754033,-0.749806207337475,"Sitting"
"24",-1.50416871837077,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"25",-1.50384472179396,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"26",-1.50352072521715,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"27",-1.50319672864034,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"28",-1.50287273206353,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"29",-1.50254873548672,-0.454306618816113,-0.664921496909242,-0.749806207337475,"Sitting"
"30",-1.50222473890991,-0.454306618816113,-0.667414215172784,-0.749806207337475,"Sitting"
"31",-1.5019007423331,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"32",-1.50157674575629,-0.454306618816113,-0.663675137777471,-0.749806207337475,"Sitting"
"33",-1.50125274917948,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"34",-1.50092875260267,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"35",-1.50060475602586,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"36",-1.50028075944905,-0.44306678783715,-0.635008877746743,-0.703638140946337,"Sitting"
"37",-1.49995676287224,-0.454306618816113,-0.652457905591534,-0.739033658512876,"Sitting"
"38",-1.49963276629543,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"39",-1.49930876971862,-0.454306618816113,-0.683616883885804,-0.722105367502792,"Sitting"
"40",-1.49898477314181,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"41",-1.498660776565,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"42",-1.49833677998819,1.09781185909711,0.67242185148084,0.75065595037453,"Walking"
"43",-1.49801278341138,0.230301268084388,1.0924448788876,1.96025928982236,"Walking"
"44",-1.49768878683457,1.28888898573949,1.85895574492665,2.26342959245751,"Running"
"45",-1.49736479025777,-0.18455067532099,-0.03301741710144,-0.477414615629757,"Walking"
"46",-1.49704079368096,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"47",-1.49671679710415,-0.445110393469689,-0.60011082205716,-0.723644303049163,"Sitting"
"48",-1.49639280052734,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"49",-1.49606880395053,-0.423652534328031,-0.596371744661847,-0.749806207337475,"Sitting"
"50",-1.49574480737372,-0.454306618816113,-0.683616883885804,-0.749806207337475,"Sitting"
"51",-1.49542081079691,-0.329646675231246,-0.319680017408727,-0.563595006226549,"Walking"
"52",-1.4950968142201,-0.20192132319757,0.382020173778241,0.253579768896604,"Walking"
"53",-1.49477281764329,-0.418543520246684,-0.606342617716014,-0.735955787420134,"Sitting"
"54",-1.49444882106648,0.036158732993201,0.613842972287612,0.425940550090188,"Walking"
"55",-1.49412482448967,-0.157983802097986,0.742217962860006,0.473647552027698,"Walking"
"56",-1.49380082791286,1.39515647863151,1.71687080390478,1.32006210253191,"Walking"
"57",-1.49347683133605,5.65300881402612,1.9935625311579,1.64323856726988,"Walking"
"58",-1.49315283475924,4.94387765953515,2.20918266095425,1.86638422149371,"Running"
"59",-1.49282883818243,2.79706994255313,2.01724335466155,0.767584241384614,"Walking"
"60",-1.49250484160562,-0.0721523655313559,0.328426731112096,0.0889136654348764,"Walking"
"61",-1.49218084502881,-0.454306618816113,-0.658689701250388,-0.651314332369713,"Sitting"
"62",-1.491856848452,-0.13346053450752,0.35086119548397,-0.0265065005429701,"Walking"
"63",-1.49153285187519,-0.406281886451451,0.0741694682308499,-0.446635904702332,"Walking"
"64",-1.49120885529838,-0.411390900532798,-0.15516061201498,-0.338910416456342,"Walking"
"65",-1.49088485872157,-0.411390900532798,-0.0940890145582098,-0.518965875381782,"Walking"
"66",-1.49056086214477,-0.249946055562232,0.215008050120952,0.365922063781708,"Walking"
"67",-1.49023686556796,-0.359278956903059,-0.281042884323832,-0.268119381323262,"Walking"
